WY,Date,Q_mean
1943,2/12/1943,15700
1943,2/13/1943,20200
1943,2/14/1943,18800
1943,2/15/1943,14100
1943,2/16/1943,10900
1943,2/17/1943,9140
1943,2/18/1943,8500
1943,2/19/1943,8500
1943,2/20/1943,8200
1943,2/21/1943,8200
1943,2/22/1943,8200
1943,2/23/1943,7630
1943,2/24/1943,7350
1943,2/25/1943,7080
1943,2/26/1943,6810
1943,2/27/1943,6550
1943,2/28/1943,6550
1943,3/1/1943,6420
1943,3/2/1943,6040
1943,3/3/1943,6040
1943,3/4/1943,6040
1943,3/5/1943,5920
1943,3/6/1943,6440
1943,3/7/1943,19300
1943,3/8/1943,29800
1943,3/9/1943,24500
1943,3/10/1943,15300
1943,3/11/1943,10500
1943,3/12/1943,8820
1943,3/13/1943,8200
1943,3/14/1943,8200
1943,3/15/1943,8500
1943,3/16/1943,8200
1943,3/17/1943,8200
1943,3/18/1943,8500
1943,3/19/1943,11300
1943,3/20/1943,15300
1943,3/21/1943,21600
1943,3/22/1943,30300
1943,3/23/1943,26000
1943,3/24/1943,23000
1943,3/25/1943,19800
1943,3/26/1943,15300
1943,3/27/1943,13300
1943,3/28/1943,13700
1943,3/29/1943,16600
1943,3/30/1943,15700
1943,3/31/1943,12900
1943,4/1/1943,10500
1943,4/2/1943,9820
1943,4/3/1943,8820
1943,4/4/1943,8200
1943,4/5/1943,7630
1943,4/6/1943,7350
1943,4/7/1943,6810
1943,4/8/1943,6810
1943,4/9/1943,6550
1943,4/10/1943,6550
1943,4/11/1943,6550
1943,4/12/1943,6810
1943,4/13/1943,7080
1943,4/14/1943,7910
1943,4/15/1943,7910
1943,4/16/1943,7350
1943,4/17/1943,6810
1943,4/18/1943,6290
1943,4/19/1943,7080
1943,4/20/1943,19700
1943,4/21/1943,38300
1943,4/22/1943,48600
1943,4/23/1943,37400
1943,4/24/1943,14900
1943,4/25/1943,11700
1943,4/26/1943,10200
1943,4/27/1943,8820
1943,4/28/1943,8500
1943,4/29/1943,8200
1943,4/30/1943,7630
1943,5/1/1943,7350
1943,5/2/1943,6810
1943,5/3/1943,6810
1943,5/4/1943,6290
1943,5/5/1943,6040
1943,5/6/1943,5920
1943,5/7/1943,5670
1943,5/8/1943,5670
1943,5/9/1943,5550
1943,5/10/1943,5550
1943,5/11/1943,5430
1943,5/12/1943,6160
1943,5/13/1943,7080
1943,5/14/1943,7080
1943,5/15/1943,7080
1943,5/16/1943,6810
1943,5/17/1943,6040
1943,5/18/1943,6550
1943,5/19/1943,6420
1943,5/20/1943,5670
1943,5/21/1943,5310
1943,5/22/1943,5310
1943,5/23/1943,8500
1943,5/24/1943,7910
1943,5/25/1943,6420
1943,5/26/1943,5790
1943,5/27/1943,6550
1943,5/28/1943,14300
1943,5/29/1943,13500
1943,5/30/1943,9480
1943,5/31/1943,8200
1943,6/1/1943,6810
1943,6/2/1943,6040
1943,6/3/1943,5670
1943,6/4/1943,5190
1943,6/5/1943,4840
1943,6/6/1943,4610
1943,6/7/1943,4390
1943,6/8/1943,4610
1943,6/9/1943,10800
1943,6/10/1943,21100
1943,6/11/1943,17000
1943,6/12/1943,12900
1943,6/13/1943,10200
1943,6/14/1943,8200
1943,6/15/1943,7350
1943,6/16/1943,6420
1943,6/17/1943,12900
1943,6/18/1943,12900
1943,6/19/1943,9480
1943,6/20/1943,8820
1943,6/21/1943,6810
1943,6/22/1943,5430
1943,6/23/1943,4960
1943,6/24/1943,5070
1943,6/25/1943,5920
1943,6/26/1943,5430
1943,6/27/1943,4840
1943,6/28/1943,4170
1943,6/29/1943,3960
1943,6/30/1943,3350
1943,7/1/1943,7380
1943,7/2/1943,12500
1943,7/3/1943,7680
1943,7/4/1943,4960
1943,7/5/1943,4280
1943,7/6/1943,4390
1943,7/7/1943,5790
1943,7/8/1943,8240
1943,7/9/1943,8560
1943,7/10/1943,7680
1943,7/11/1943,21000
1943,7/12/1943,28000
1943,7/13/1943,26600
1943,7/14/1943,14500
1943,7/15/1943,14500
1943,7/16/1943,10900
1943,7/17/1943,10200
1943,7/18/1943,7630
1943,7/19/1943,6550
1943,7/20/1943,5430
1943,7/21/1943,4960
1943,7/22/1943,5190
1943,7/23/1943,5790
1943,7/24/1943,6160
1943,7/25/1943,5550
1943,7/26/1943,4610
1943,7/27/1943,4170
1943,7/28/1943,6060
1943,7/29/1943,6550
1943,7/30/1943,5670
1943,7/31/1943,4720
1943,8/1/1943,5310
1943,8/2/1943,5070
1943,8/3/1943,3960
1943,8/4/1943,3450
1943,8/5/1943,3160
1943,8/6/1943,3160
1943,8/7/1943,3070
1943,8/8/1943,4300
1943,8/9/1943,4960
1943,8/10/1943,3860
1943,8/11/1943,2730
1943,8/12/1943,2810
1943,8/13/1943,3750
1943,8/14/1943,4720
1943,8/15/1943,3960
1943,8/16/1943,3260
1943,8/17/1943,3750
1943,8/18/1943,3260
1943,8/19/1943,2650
1943,8/20/1943,2500
1943,8/21/1943,2280
1943,8/22/1943,2280
1943,8/23/1943,2140
1943,8/24/1943,2140
1943,8/25/1943,2070
1943,8/26/1943,2140
1943,8/27/1943,2140
1943,8/28/1943,2070
1943,8/29/1943,2070
1943,8/30/1943,2420
1943,8/31/1943,3070
1943,9/1/1943,2900
1943,9/2/1943,2730
1943,9/3/1943,2650
1943,9/4/1943,2350
1943,9/5/1943,2350
1943,9/6/1943,2900
1943,9/7/1943,2810
1943,9/8/1943,3550
1943,9/9/1943,3350
1943,9/10/1943,3070
1943,9/11/1943,3450
1943,9/12/1943,2900
1943,9/13/1943,2420
1943,9/14/1943,2140
1943,9/15/1943,1930
1943,9/16/1943,1930
1943,9/17/1943,1860
1943,9/18/1943,1860
1943,9/19/1943,1800
1943,9/20/1943,1860
1943,9/21/1943,2350
1943,9/22/1943,2900
1943,9/23/1943,3260
1943,9/24/1943,3160
1943,9/25/1943,2980
1943,9/26/1943,2650
1943,9/27/1943,2420
1943,9/28/1943,2210
1943,9/29/1943,2140
1943,9/30/1943,2140
1944,10/1/1943,2140
1944,10/2/1943,2070
1944,10/3/1943,2070
1944,10/4/1943,1860
1944,10/5/1943,1860
1944,10/6/1943,1860
1944,10/7/1943,1930
1944,10/8/1943,1860
1944,10/9/1943,1860
1944,10/10/1943,1930
1944,10/11/1943,1930
1944,10/12/1943,1860
1944,10/13/1943,1800
1944,10/14/1943,1930
1944,10/15/1943,1860
1944,10/16/1943,1930
1944,10/17/1943,1860
1944,10/18/1943,2000
1944,10/19/1943,2580
1944,10/20/1943,2140
1944,10/21/1943,2210
1944,10/22/1943,2140
1944,10/23/1943,2070
1944,10/24/1943,2140
1944,10/25/1943,2140
1944,10/26/1943,2580
1944,10/27/1943,2580
1944,10/28/1943,2420
1944,10/29/1943,2580
1944,10/30/1943,2420
1944,10/31/1943,2500
1944,11/1/1943,2810
1944,11/2/1943,2900
1944,11/3/1943,2580
1944,11/4/1943,2580
1944,11/5/1943,2500
1944,11/6/1943,2580
1944,11/7/1943,2650
1944,11/8/1943,2580
1944,11/9/1943,2900
1944,11/10/1943,7880
1944,11/11/1943,7300
1944,11/12/1943,5050
1944,11/13/1943,4280
1944,11/14/1943,3350
1944,11/15/1943,2810
1944,11/16/1943,2980
1944,11/17/1943,2420
1944,11/18/1943,2580
1944,11/19/1943,2580
1944,11/20/1943,2650
1944,11/21/1943,2500
1944,11/22/1943,2500
1944,11/23/1943,2500
1944,11/24/1943,2420
1944,11/25/1943,2580
1944,11/26/1943,2420
1944,11/27/1943,2420
1944,11/28/1943,2350
1944,11/29/1943,2500
1944,11/30/1943,2350
1944,12/1/1943,2420
1944,12/2/1943,2420
1944,12/3/1943,2420
1944,12/4/1943,2500
1944,12/5/1943,2420
1944,12/6/1943,2500
1944,12/7/1943,2580
1944,12/8/1943,2580
1944,12/9/1943,2650
1944,12/10/1943,2730
1944,12/11/1943,2650
1944,12/12/1943,2650
1944,12/13/1943,2580
1944,12/14/1943,2420
1944,12/15/1943,2350
1944,12/16/1943,2500
1944,12/17/1943,2210
1944,12/18/1943,1670
1944,12/19/1943,1600
1944,12/20/1943,1740
1944,12/21/1943,1670
1944,12/22/1943,2110
1944,12/23/1943,2810
1944,12/24/1943,2730
1944,12/25/1943,2420
1944,12/26/1943,2500
1944,12/27/1943,3160
1944,12/28/1943,6450
1944,12/29/1943,10900
1944,12/30/1943,8460
1944,12/31/1943,6220
1944,1/1/1944,5510
1944,1/2/1944,5050
1944,1/3/1944,5160
1944,1/4/1944,16700
1944,1/5/1944,25400
1944,1/6/1944,20900
1944,1/7/1944,12900
1944,1/8/1944,8500
1944,1/9/1944,6220
1944,1/10/1944,5160
1944,1/11/1944,4920
1944,1/12/1944,4170
1944,1/13/1944,4280
1944,1/14/1944,4170
1944,1/15/1944,4170
1944,1/16/1944,6710
1944,1/17/1944,11700
1944,1/18/1944,10500
1944,1/19/1944,9120
1944,1/20/1944,6980
1944,1/21/1944,5620
1944,1/22/1944,4940
1944,1/23/1944,4610
1944,1/24/1944,4390
1944,1/25/1944,3960
1944,1/26/1944,3960
1944,1/27/1944,3750
1944,1/28/1944,3650
1944,1/29/1944,3550
1944,1/30/1944,3550
1944,1/31/1944,3650
1944,2/1/1944,3350
1944,2/2/1944,3260
1944,2/3/1944,3160
1944,2/4/1944,3160
1944,2/5/1944,3070
1944,2/6/1944,3160
1944,2/7/1944,3070
1944,2/8/1944,3350
1944,2/9/1944,2980
1944,2/10/1944,3750
1944,2/11/1944,5400
1944,2/12/1944,9930
1944,2/13/1944,14100
1944,2/14/1944,11700
1944,2/15/1944,12000
1944,2/16/1944,14900
1944,2/17/1944,14500
1944,2/18/1944,19700
1944,2/19/1944,31100
1944,2/20/1944,38300
1944,2/21/1944,26700
1944,2/22/1944,15300
1944,2/23/1944,15400
1944,2/24/1944,17300
1944,2/25/1944,14500
1944,2/26/1944,12500
1944,2/27/1944,10900
1944,2/28/1944,10200
1944,2/29/1944,9120
1944,3/1/1944,13700
1944,3/2/1944,18100
1944,3/3/1944,16500
1944,3/4/1944,11700
1944,3/5/1944,9460
1944,3/6/1944,10200
1944,3/7/1944,14600
1944,3/8/1944,35300
1944,3/9/1944,39200
1944,3/10/1944,23500
1944,3/11/1944,14100
1944,3/12/1944,10500
1944,3/13/1944,18000
1944,3/14/1944,32100
1944,3/15/1944,31700
1944,3/16/1944,19300
1944,3/17/1944,14100
1944,3/18/1944,10900
1944,3/19/1944,9460
1944,3/20/1944,11700
1944,3/21/1944,20900
1944,3/22/1944,26100
1944,3/23/1944,27600
1944,3/24/1944,26600
1944,3/25/1944,26600
1944,3/26/1944,22000
1944,3/27/1944,16100
1944,3/28/1944,13700
1944,3/29/1944,13300
1944,3/30/1944,25000
1944,3/31/1944,39800
1944,4/1/1944,38800
1944,4/2/1944,22100
1944,4/3/1944,14500
1944,4/4/1944,12100
1944,4/5/1944,10900
1944,4/6/1944,9820
1944,4/7/1944,8780
1944,4/8/1944,8140
1944,4/9/1944,7540
1944,4/10/1944,7260
1944,4/11/1944,6720
1944,4/12/1944,16300
1944,4/13/1944,40400
1944,4/14/1944,36700
1944,4/15/1944,26600
1944,4/16/1944,17700
1944,4/17/1944,15700
1944,4/18/1944,15300
1944,4/19/1944,13300
1944,4/20/1944,10500
1944,4/21/1944,9120
1944,4/22/1944,8140
1944,4/23/1944,7840
1944,4/24/1944,7540
1944,4/25/1944,9580
1944,4/26/1944,21000
1944,4/27/1944,15300
1944,4/28/1944,10500
1944,4/29/1944,8460
1944,4/30/1944,7540
1944,5/1/1944,6720
1944,5/2/1944,6220
1944,5/3/1944,5740
1944,5/4/1944,5620
1944,5/5/1944,5400
1944,5/6/1944,5280
1944,5/7/1944,6220
1944,5/8/1944,19800
1944,5/9/1944,23800
1944,5/10/1944,11700
1944,5/11/1944,8140
1944,5/12/1944,6980
1944,5/13/1944,6460
1944,5/14/1944,5860
1944,5/15/1944,5620
1944,5/16/1944,5510
1944,5/17/1944,5510
1944,5/18/1944,5280
1944,5/19/1944,4940
1944,5/20/1944,4940
1944,5/21/1944,4940
1944,5/22/1944,4940
1944,5/23/1944,4940
1944,5/24/1944,5160
1944,5/25/1944,6980
1944,5/26/1944,10000
1944,5/27/1944,11700
1944,5/28/1944,8460
1944,5/29/1944,8140
1944,5/30/1944,10200
1944,5/31/1944,6220
1944,6/1/1944,5160
1944,6/2/1944,4500
1944,6/3/1944,4720
1944,6/4/1944,4500
1944,6/5/1944,4830
1944,6/6/1944,4280
1944,6/7/1944,3750
1944,6/8/1944,3450
1944,6/9/1944,3450
1944,6/10/1944,3550
1944,6/11/1944,3450
1944,6/12/1944,3160
1944,6/13/1944,4040
1944,6/14/1944,5280
1944,6/15/1944,4830
1944,6/16/1944,4830
1944,6/17/1944,5050
1944,6/18/1944,5860
1944,6/19/1944,5400
1944,6/20/1944,4390
1944,6/21/1944,3650
1944,6/22/1944,3350
1944,6/23/1944,3350
1944,6/24/1944,3070
1944,6/25/1944,2980
1944,6/26/1944,2980
1944,6/27/1944,3450
1944,6/28/1944,2980
1944,6/29/1944,2650
1944,6/30/1944,2500
1944,7/1/1944,2980
1944,7/2/1944,3650
1944,7/3/1944,2810
1944,7/4/1944,2650
1944,7/5/1944,2280
1944,7/6/1944,2210
1944,7/7/1944,2140
1944,7/8/1944,2210
1944,7/9/1944,2070
1944,7/10/1944,2140
1944,7/11/1944,2310
1944,7/12/1944,5160
1944,7/13/1944,4390
1944,7/14/1944,5700
1944,7/15/1944,5380
1944,7/16/1944,8900
1944,7/17/1944,9820
1944,7/18/1944,7340
1944,7/19/1944,4830
1944,7/20/1944,3860
1944,7/21/1944,6620
1944,7/22/1944,6720
1944,7/23/1944,7540
1944,7/24/1944,5160
1944,7/25/1944,3860
1944,7/26/1944,2810
1944,7/27/1944,2500
1944,7/28/1944,2500
1944,7/29/1944,5010
1944,7/30/1944,5000
1944,7/31/1944,3550
1944,8/1/1944,3070
1944,8/2/1944,5770
1944,8/3/1944,15100
1944,8/4/1944,6940
1944,8/5/1944,3960
1944,8/6/1944,3160
1944,8/7/1944,3070
1944,8/8/1944,3850
1944,8/9/1944,6720
1944,8/10/1944,6100
1944,8/11/1944,5160
1944,8/12/1944,3650
1944,8/13/1944,2810
1944,8/14/1944,2580
1944,8/15/1944,2350
1944,8/16/1944,2280
1944,8/17/1944,2070
1944,8/18/1944,1930
1944,8/19/1944,1930
1944,8/20/1944,1800
1944,8/21/1944,1800
1944,8/22/1944,1670
1944,8/23/1944,1740
1944,8/24/1944,4120
1944,8/25/1944,2730
1944,8/26/1944,2000
1944,8/27/1944,1930
1944,8/28/1944,1800
1944,8/29/1944,1740
1944,8/30/1944,1670
1944,8/31/1944,1670
1944,9/1/1944,1740
1944,9/2/1944,1800
1944,9/3/1944,1800
1944,9/4/1944,2070
1944,9/5/1944,2140
1944,9/6/1944,1930
1944,9/7/1944,1740
1944,9/8/1944,1540
1944,9/9/1944,1390
1944,9/10/1944,1330
1944,9/11/1944,1240
1944,9/12/1944,1300
1944,9/13/1944,1270
1944,9/14/1944,3430
1944,9/15/1944,14900
1944,9/16/1944,12600
1944,9/17/1944,7240
1944,9/18/1944,4500
1944,9/19/1944,7940
1944,9/20/1944,57600
1944,9/21/1944,95400
1944,9/22/1944,122000
1944,9/23/1944,62200
1944,9/24/1944,12900
1944,9/25/1944,7540
1944,9/26/1944,5620
1944,9/27/1944,4940
1944,9/28/1944,4720
1944,9/29/1944,5010
1944,9/30/1944,33400
1945,10/1/1944,62500
1945,10/2/1944,60600
1945,10/3/1944,57100
1945,10/4/1944,41100
1945,10/5/1944,13200
1945,10/6/1944,8140
1945,10/7/1944,7260
1945,10/8/1944,6980
1945,10/9/1944,6220
1945,10/10/1944,5620
1945,10/11/1944,5050
1945,10/12/1944,4720
1945,10/13/1944,4390
1945,10/14/1944,4280
1945,10/15/1944,4390
1945,10/16/1944,4940
1945,10/17/1944,5160
1945,10/18/1944,4500
1945,10/19/1944,4060
1945,10/20/1944,4390
1945,10/21/1944,17900
1945,10/22/1944,31400
1945,10/23/1944,40700
1945,10/24/1944,31000
1945,10/25/1944,13400
1945,10/26/1944,9460
1945,10/27/1944,7840
1945,10/28/1944,6980
1945,10/29/1944,6460
1945,10/30/1944,5860
1945,10/31/1944,5510
1945,11/1/1944,5050
1945,11/2/1944,5050
1945,11/3/1944,4940
1945,11/4/1944,4830
1945,11/5/1944,4720
1945,11/6/1944,4610
1945,11/7/1944,4390
1945,11/8/1944,4500
1945,11/9/1944,4280
1945,11/10/1944,4280
1945,11/11/1944,4280
1945,11/12/1944,4280
1945,11/13/1944,4280
1945,11/14/1944,4390
1945,11/15/1944,3960
1945,11/16/1944,4060
1945,11/17/1944,4170
1945,11/18/1944,4170
1945,11/19/1944,4170
1945,11/20/1944,4170
1945,11/21/1944,4280
1945,11/22/1944,4500
1945,11/23/1944,5050
1945,11/24/1944,4940
1945,11/25/1944,4500
1945,11/26/1944,4280
1945,11/27/1944,4390
1945,11/28/1944,11200
1945,11/29/1944,21000
1945,11/30/1944,20600
1945,12/1/1944,21000
1945,12/2/1944,16100
1945,12/3/1944,12500
1945,12/4/1944,8780
1945,12/5/1944,6980
1945,12/6/1944,6460
1945,12/7/1944,5980
1945,12/8/1944,7320
1945,12/9/1944,16500
1945,12/10/1944,14500
1945,12/11/1944,12900
1945,12/12/1944,11700
1945,12/13/1944,14900
1945,12/14/1944,16500
1945,12/15/1944,12100
1945,12/16/1944,9120
1945,12/17/1944,7540
1945,12/18/1944,6720
1945,12/19/1944,6720
1945,12/20/1944,6460
1945,12/21/1944,6100
1945,12/22/1944,5860
1945,12/23/1944,5620
1945,12/24/1944,5620
1945,12/25/1944,5620
1945,12/26/1944,5620
1945,12/27/1944,5620
1945,12/28/1944,5740
1945,12/29/1944,6220
1945,12/30/1944,7260
1945,12/31/1944,7840
1945,1/1/1945,8460
1945,1/2/1945,12500
1945,1/3/1945,29200
1945,1/4/1945,26700
1945,1/5/1945,15300
1945,1/6/1945,11300
1945,1/7/1945,10500
1945,1/8/1945,16400
1945,1/9/1945,19300
1945,1/10/1945,18500
1945,1/11/1945,14900
1945,1/12/1945,11700
1945,1/13/1945,9820
1945,1/14/1945,9120
1945,1/15/1945,10200
1945,1/16/1945,10500
1945,1/17/1945,12500
1945,1/18/1945,12500
1945,1/19/1945,12500
1945,1/20/1945,10500
1945,1/21/1945,9820
1945,1/22/1945,9120
1945,1/23/1945,8460
1945,1/24/1945,8140
1945,1/25/1945,7540
1945,1/26/1945,6980
1945,1/27/1945,6720
1945,1/28/1945,6460
1945,1/29/1945,6220
1945,1/30/1945,6100
1945,1/31/1945,5980
1945,2/1/1945,5740
1945,2/2/1945,5400
1945,2/3/1945,4940
1945,2/4/1945,4720
1945,2/5/1945,4720
1945,2/6/1945,5050
1945,2/7/1945,5620
1945,2/8/1945,5740
1945,2/9/1945,5740
1945,2/10/1945,5620
1945,2/11/1945,5510
1945,2/12/1945,5280
1945,2/13/1945,7540
1945,2/14/1945,31000
1945,2/15/1945,29100
1945,2/16/1945,22900
1945,2/17/1945,15700
1945,2/18/1945,15300
1945,2/19/1945,18900
1945,2/20/1945,21000
1945,2/21/1945,17700
1945,2/22/1945,18500
1945,2/23/1945,23200
1945,2/24/1945,30500
1945,2/25/1945,27800
1945,2/26/1945,19300
1945,2/27/1945,14900
1945,2/28/1945,12500
1945,3/1/1945,11700
1945,3/2/1945,10900
1945,3/3/1945,9820
1945,3/4/1945,9460
1945,3/5/1945,14500
1945,3/6/1945,15700
1945,3/7/1945,16900
1945,3/8/1945,17300
1945,3/9/1945,13700
1945,3/10/1945,10900
1945,3/11/1945,9460
1945,3/12/1945,8780
1945,3/13/1945,8140
1945,3/14/1945,7840
1945,3/15/1945,7260
1945,3/16/1945,7260
1945,3/17/1945,6980
1945,3/18/1945,6720
1945,3/19/1945,6720
1945,3/20/1945,6720
1945,3/21/1945,6720
1945,3/22/1945,6460
1945,3/23/1945,6460
1945,3/24/1945,6460
1945,3/25/1945,6220
1945,3/26/1945,5980
1945,3/27/1945,5620
1945,3/28/1945,5620
1945,3/29/1945,5980
1945,3/30/1945,7540
1945,3/31/1945,6980
1945,4/1/1945,6220
1945,4/2/1945,5980
1945,4/3/1945,5740
1945,4/4/1945,5740
1945,4/5/1945,5860
1945,4/6/1945,5740
1945,4/7/1945,5400
1945,4/8/1945,5050
1945,4/9/1945,4940
1945,4/10/1945,4830
1945,4/11/1945,4720
1945,4/12/1945,4830
1945,4/13/1945,4830
1945,4/14/1945,4720
1945,4/15/1945,4720
1945,4/16/1945,4720
1945,4/17/1945,4940
1945,4/18/1945,6720
1945,4/19/1945,14100
1945,4/20/1945,16500
1945,4/21/1945,10900
1945,4/22/1945,7840
1945,4/23/1945,6460
1945,4/24/1945,6720
1945,4/25/1945,12100
1945,4/26/1945,10900
1945,4/27/1945,10500
1945,4/28/1945,12100
1945,4/29/1945,9820
1945,4/30/1945,8140
1945,5/1/1945,6980
1945,5/2/1945,6460
1945,5/3/1945,6220
1945,5/4/1945,5980
1945,5/5/1945,6100
1945,5/6/1945,5980
1945,5/7/1945,5860
1945,5/8/1945,5400
1945,5/9/1945,5160
1945,5/10/1945,5160
1945,5/11/1945,5050
1945,5/12/1945,4940
1945,5/13/1945,4940
1945,5/14/1945,4830
1945,5/15/1945,4720
1945,5/16/1945,4500
1945,5/17/1945,4720
1945,5/18/1945,5980
1945,5/19/1945,13900
1945,5/20/1945,20400
1945,5/21/1945,12600
1945,5/22/1945,7540
1945,5/23/1945,6220
1945,5/24/1945,5510
1945,5/25/1945,5280
1945,5/26/1945,5270
1945,5/27/1945,16600
1945,5/28/1945,15700
1945,5/29/1945,15700
1945,5/30/1945,10200
1945,5/31/1945,7260
1945,6/1/1945,6220
1945,6/2/1945,5620
1945,6/3/1945,4940
1945,6/4/1945,4500
1945,6/5/1945,4060
1945,6/6/1945,3860
1945,6/7/1945,3750
1945,6/8/1945,3650
1945,6/9/1945,3750
1945,6/10/1945,3960
1945,6/11/1945,4280
1945,6/12/1945,4280
1945,6/13/1945,4280
1945,6/14/1945,4500
1945,6/15/1945,4390
1945,6/16/1945,4060
1945,6/17/1945,4170
1945,6/18/1945,3960
1945,6/19/1945,4910
1945,6/20/1945,4280
1945,6/21/1945,5400
1945,6/22/1945,4390
1945,6/23/1945,4830
1945,6/24/1945,4060
1945,6/25/1945,3350
1945,6/26/1945,2980
1945,6/27/1945,2810
1945,6/28/1945,2730
1945,6/29/1945,2810
1945,6/30/1945,2650
1945,7/1/1945,2580
1945,7/2/1945,2420
1945,7/3/1945,2650
1945,7/4/1945,2900
1945,7/5/1945,2810
1945,7/6/1945,2810
1945,7/7/1945,2580
1945,7/8/1945,2980
1945,7/9/1945,3650
1945,7/10/1945,3860
1945,7/11/1945,4750
1945,7/12/1945,7070
1945,7/13/1945,4020
1945,7/14/1945,2900
1945,7/15/1945,2900
1945,7/16/1945,8600
1945,7/17/1945,25100
1945,7/18/1945,32500
1945,7/19/1945,20600
1945,7/20/1945,12900
1945,7/21/1945,9850
1945,7/22/1945,6720
1945,7/23/1945,5740
1945,7/24/1945,7020
1945,7/25/1945,8260
1945,7/26/1945,6460
1945,7/27/1945,5400
1945,7/28/1945,16000
1945,7/29/1945,22000
1945,7/30/1945,13200
1945,7/31/1945,9820
1945,8/1/1945,10300
1945,8/2/1945,13100
1945,8/3/1945,9140
1945,8/4/1945,7260
1945,8/5/1945,6220
1945,8/6/1945,4720
1945,8/7/1945,5050
1945,8/8/1945,5620
1945,8/9/1945,5160
1945,8/10/1945,5050
1945,8/11/1945,4280
1945,8/12/1945,3550
1945,8/13/1945,3260
1945,8/14/1945,3070
1945,8/15/1945,3770
1945,8/16/1945,4500
1945,8/17/1945,6540
1945,8/18/1945,5160
1945,8/19/1945,5160
1945,8/20/1945,4660
1945,8/21/1945,3550
1945,8/22/1945,3550
1945,8/23/1945,3160
1945,8/24/1945,5270
1945,8/25/1945,10500
1945,8/26/1945,8660
1945,8/27/1945,5400
1945,8/28/1945,4060
1945,8/29/1945,3350
1945,8/30/1945,2900
1945,8/31/1945,2580
1945,9/1/1945,2350
1945,9/2/1945,2280
1945,9/3/1945,2280
1945,9/4/1945,2350
1945,9/5/1945,2650
1945,9/6/1945,2980
1945,9/7/1945,3550
1945,9/8/1945,3350
1945,9/9/1945,3450
1945,9/10/1945,4170
1945,9/11/1945,3960
1945,9/12/1945,3750
1945,9/13/1945,3450
1945,9/14/1945,3070
1945,9/15/1945,3860
1945,9/16/1945,11100
1945,9/17/1945,24400
1945,9/18/1945,58700
1945,9/19/1945,88700
1945,9/20/1945,91200
1945,9/21/1945,109000
1945,9/22/1945,114000
1945,9/23/1945,39200
1945,9/24/1945,11700
1945,9/25/1945,9910
1945,9/26/1945,8140
1945,9/27/1945,7260
1945,9/28/1945,7780
1945,9/29/1945,8440
1945,9/30/1945,7540
1946,10/1/1945,5960
1946,10/2/1945,5960
1946,10/3/1945,6350
1946,10/4/1945,5960
1946,10/5/1945,5480
1946,10/6/1945,5130
1946,10/7/1945,5360
1946,10/8/1945,6090
1946,10/9/1945,6090
1946,10/10/1945,5840
1946,10/11/1945,5020
1946,10/12/1945,4440
1946,10/13/1945,4210
1946,10/14/1945,4210
1946,10/15/1945,4100
1946,10/16/1945,3990
1946,10/17/1945,3660
1946,10/18/1945,3770
1946,10/19/1945,3880
1946,10/20/1945,3770
1946,10/21/1945,3660
1946,10/22/1945,3660
1946,10/23/1945,3770
1946,10/24/1945,4100
1946,10/25/1945,5960
1946,10/26/1945,7160
1946,10/27/1945,6350
1946,10/28/1945,4900
1946,10/29/1945,4320
1946,10/30/1945,3990
1946,10/31/1945,3770
1946,11/1/1945,3770
1946,11/2/1945,3770
1946,11/3/1945,3770
1946,11/4/1945,3990
1946,11/5/1945,4440
1946,11/6/1945,4210
1946,11/7/1945,3990
1946,11/8/1945,3880
1946,11/9/1945,3660
1946,11/10/1945,3660
1946,11/11/1945,3560
1946,11/12/1945,3560
1946,11/13/1945,3560
1946,11/14/1945,3660
1946,11/15/1945,3990
1946,11/16/1945,4320
1946,11/17/1945,4780
1946,11/18/1945,4900
1946,11/19/1945,4560
1946,11/20/1945,3990
1946,11/21/1945,5360
1946,11/22/1945,6220
1946,11/23/1945,10500
1946,11/24/1945,15500
1946,11/25/1945,11800
1946,11/26/1945,8020
1946,11/27/1945,6350
1946,11/28/1945,5960
1946,11/29/1945,5600
1946,11/30/1945,10300
1946,12/1/1945,13500
1946,12/2/1945,9350
1946,12/3/1945,7160
1946,12/4/1945,6220
1946,12/5/1945,9720
1946,12/6/1945,24300
1946,12/7/1945,33900
1946,12/8/1945,27200
1946,12/9/1945,19400
1946,12/10/1945,13500
1946,12/11/1945,11600
1946,12/12/1945,10400
1946,12/13/1945,9350
1946,12/14/1945,8670
1946,12/15/1945,8020
1946,12/16/1945,8020
1946,12/17/1945,7440
1946,12/18/1945,6740
1946,12/19/1945,6480
1946,12/20/1945,5960
1946,12/21/1945,6090
1946,12/22/1945,6220
1946,12/23/1945,6090
1946,12/24/1945,5720
1946,12/25/1945,6150
1946,12/26/1945,20600
1946,12/27/1945,30200
1946,12/28/1945,29100
1946,12/29/1945,32900
1946,12/30/1945,44600
1946,12/31/1945,43600
1946,1/1/1946,39400
1946,1/2/1946,32600
1946,1/3/1946,23400
1946,1/4/1946,15500
1946,1/5/1946,12300
1946,1/6/1946,11200
1946,1/7/1946,10400
1946,1/8/1946,16400
1946,1/9/1946,39900
1946,1/10/1946,49700
1946,1/11/1946,43000
1946,1/12/1946,21500
1946,1/13/1946,16400
1946,1/14/1946,14300
1946,1/15/1946,13100
1946,1/16/1946,11600
1946,1/17/1946,11600
1946,1/18/1946,11200
1946,1/19/1946,11200
1946,1/20/1946,13500
1946,1/21/1946,15100
1946,1/22/1946,13900
